pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
03300662_D S BABER 1_516851,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03300662_D S BABER 1_516851.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
03300662_D S BABER 1_921267,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03300662_D S BABER 1_921267.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
03700863_SINDOCHEE BRUNER 1_1056342,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03700863_SINDOCHEE BRUNER 1_1056342.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
03702942_FREEMAN KERNAL 3_1056348,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03702942_FREEMAN KERNAL 3_1056348.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
03703267_O OWENS 2_1056364,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03703267_O OWENS 2_1056364.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,86,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
03703326_T BEAVER 6_1056316,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03703326_T BEAVER 6_1056316.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,90,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
03704173_PALMER TIGER 1_1056317,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03704173_PALMER TIGER 1_1056317.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,96,skipped,,,
03707236_No Data_1056356,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03707236_No Data_1056356.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
03707283_L CANADY 5B_1056404,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03707283_L CANADY 5B_1056404.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
03709955_THOMAS CONNOR 5-DD_1056419,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03709955_THOMAS CONNOR 5-DD_1056419.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,88,skipped,,,
03710633_C WASHINGTON 1_1056380,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03710633_C WASHINGTON 1_1056380.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
03715587_H KOCH 1_1056388,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03715587_H KOCH 1_1056388.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,96,skipped,,,
03715587_H KOCH 1_1056393,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/03715587_H KOCH 1_1056393.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
04900782_R J MAULDIN A-3_782526,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/04900782_R J MAULDIN A-3_782526.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,90,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
04900790_THOMAS PERNELL A-1-DD_782522,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/04900790_THOMAS PERNELL A-1-DD_782522.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
04935449_NEWBERRY 4_782531,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/04935449_NEWBERRY 4_782531.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
04936381_COSDEN-DERDEYN 2 ACCT 2_782524,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/04936381_COSDEN-DERDEYN 2 ACCT 2_782524.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
05100231_A J WOODS 1_782532,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/05100231_A J WOODS 1_782532.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,87,failed,not_found,,,,failed,exception,,done,,96,skipped,,,
05136657_T P DUKE 1_782530,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/05136657_T P DUKE 1_782530.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,73,skipped,,,
05300366_SNOUFFER 1_1540022,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/05300366_SNOUFFER 1_1540022.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
05301552_WILLIAM NELSON 1_1540046,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/05301552_WILLIAM NELSON 1_1540046.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
06303283_No Data_1056347,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/06303283_No Data_1056347.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
06303283_No Data_589744,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/06303283_No Data_589744.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
06701894_SPRING 1_921218,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/06701894_SPRING 1_921218.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,97,failed,not_found,,,,failed,keyword_not_found,,done,,94,skipped,,,
07103782_C W KLINK 1_1415676,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07103782_C W KLINK 1_1415676.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
07103804_A H DENTON 1_1415654,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07103804_A H DENTON 1_1415654.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
07103808_STEVENS 1_1056406,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07103808_STEVENS 1_1056406.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
07103947_C W GOLTRY 2_1540028,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07103947_C W GOLTRY 2_1540028.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
07104007_W F MCDANIELS 7-B_1540026,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07104007_W F MCDANIELS 7-B_1540026.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
07104058_F A BEVERLIN 16_1540015,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07104058_F A BEVERLIN 16_1540015.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
07104088_C C ENDICOTT 3-C_1540035,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07104088_C C ENDICOTT 3-C_1540035.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,90,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
07104112_C C ENDICOTT 9_1540044,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07104112_C C ENDICOTT 9_1540044.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
07104253_C R OGG 1_1540049,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/07104253_C R OGG 1_1540049.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
10302890_BLUBAUGH 21_1540024,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10302890_BLUBAUGH 21_1540024.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
10302969_S GAUME 11_1540017,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10302969_S GAUME 11_1540017.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,api_error,,failed,exception,,skipped,,,
10302974_S GAUME 16_1540029,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10302974_S GAUME 16_1540029.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
10303078_LEE SHAWVER 74_1540047,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10303078_LEE SHAWVER 74_1540047.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
10303110_RUZEK 7_50980063,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10303110_RUZEK 7_50980063.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
10303214_P RUZEK 13-A_1540031,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10303214_P RUZEK 13-A_1540031.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
10303222_HAYS 3_1540039,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10303222_HAYS 3_1540039.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
10303257_JOSEPH A NOVOTNY A 7_1540038,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10303257_JOSEPH A NOVOTNY A 7_1540038.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
10303326_RENCE 8A_1540018,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10303326_RENCE 8A_1540018.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
10303389_SL 13 7_1540037,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10303389_SL 13 7_1540037.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
10303428_M L ROBERTSON 15_1540033,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10303428_M L ROBERTSON 15_1540033.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
10501775_PARKS 2_1618688,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10501775_PARKS 2_1618688.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,97,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
10501775_PARKS 2_50911978,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10501775_PARKS 2_50911978.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
10508028_STAND 9_1618684,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10508028_STAND 9_1618684.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
10704292_WILLIAM RIPPETOE 7_1056336,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10704292_WILLIAM RIPPETOE 7_1056336.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
10704354_1_1056345,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/10704354_1_1056345.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
11103029_HELMAN 1_1056387,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11103029_HELMAN 1_1056387.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
11103352_HARRIS 3_516833,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11103352_HARRIS 3_516833.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,95,skipped,,,
11103941_PETTINGER 4_1364739,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11103941_PETTINGER 4_1364739.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11104018_FOWLER 13_1056431,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11104018_FOWLER 13_1056431.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11105001_MCINTOSH 1_1056300,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11105001_MCINTOSH 1_1056300.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
11105374_CULP & LEVINE 2_1056428,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11105374_CULP & LEVINE 2_1056428.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,97,skipped,,,
11105995_J SPENCER 1_1056325,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11105995_J SPENCER 1_1056325.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
11106604_L GRAYSON 29_1056386,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11106604_L GRAYSON 29_1056386.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
11106685_HART 1_1056298,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11106685_HART 1_1056298.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
11109896_Hawkins James 1_1056305,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11109896_Hawkins James 1_1056305.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,88,failed,not_found,,,,failed,exception,,done,,97,skipped,,,
11109973_CHILES 1_1056314,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11109973_CHILES 1_1056314.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11110129_KNUTTER & SCHMIDT 1_1056395,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11110129_KNUTTER & SCHMIDT 1_1056395.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,91,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11110251_M SAMPSON 1_1364736,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11110251_M SAMPSON 1_1364736.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,keyword_not_found,,done,,97,skipped,,,
11110331_No Data_1056350,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11110331_No Data_1056350.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11701347_SCHOOL LAND 23 6_1056423,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11701347_SCHOOL LAND 23 6_1056423.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
11702038_PRICE 2_1056346,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11702038_PRICE 2_1056346.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
11704358_JOHN WATERS 1_1056405,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11704358_JOHN WATERS 1_1056405.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
11704358_JOHN WATERS 1_1415667,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11704358_JOHN WATERS 1_1415667.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
11902725_CLARA BALLARD 3_1415663,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/11902725_CLARA BALLARD 3_1415663.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
12523465_PRUITT 1_1056370,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/12523465_PRUITT 1_1056370.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
13102857_ROBERT LEE 1_1675897,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13102857_ROBERT LEE 1_1675897.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,87,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
13102858_ROBERT LEE 2_1676378,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13102858_ROBERT LEE 2_1676378.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,88,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
13102859_ROBERT LEE 3_1676021,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13102859_ROBERT LEE 3_1676021.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
13102860_ROBERT LEE 5_1676003,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13102860_ROBERT LEE 5_1676003.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
13102861_ROBERT LEE 6_1675896,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13102861_ROBERT LEE 6_1675896.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
13304321_HARJO 1_589746,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13304321_HARJO 1_589746.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
13304323_BILLY MINGO 1_589743,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13304323_BILLY MINGO 1_589743.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
13306865_L FOSTER 4_589748,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13306865_L FOSTER 4_589748.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
13306870_J LONG 3-A_589747,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13306870_J LONG 3-A_589747.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,86,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
13306886_D A LONG 2_589750,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13306886_D A LONG 2_589750.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
13306887_D A LONG 3_589740,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/12 - December/13306887_D A LONG 3_589740.pdf,1,1923,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
13720200_QUINN A-1_984864,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13720200_QUINN A-1_984864.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13724816_GRAY 1-22_839335,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13724816_GRAY 1-22_839335.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13724829_E VELMA W BLOCK SIMS SAND UNIT 311_984883,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13724829_E VELMA W BLOCK SIMS SAND UNIT 311_984883.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13724835_N ALMA PENN UNIT 114_984816,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13724835_N ALMA PENN UNIT 114_984816.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,97,failed,not_found,,,,failed,exception,,skipped,,,skipped,,,
13724837_N ALMA PENN UNIT 116_984872,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13724837_N ALMA PENN UNIT 116_984872.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13724845_WILDHORSE UNIT 23-16_984794,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13724845_WILDHORSE UNIT 23-16_984794.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13920928_DUDGEON A-1 (POSTLE KEYES 503-S)_754754,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13920928_DUDGEON A-1 (POSTLE KEYES 503-S)_754754.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,96,failed,not_found,,,,done,,Texas County,skipped,,,skipped,,,
13921121_BONNER A-2_754741,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13921121_BONNER A-2_754741.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Texas County,skipped,,,skipped,,,
