pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
13712583_FRENSLEY 12_920609,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13712583_FRENSLEY 12_920609.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13712584_FRENSLEY 13_920651,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13712584_FRENSLEY 13_920651.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13712584_FRENSLEY 13_920652,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13712584_FRENSLEY 13_920652.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13712613_R WILLIS 1_920665,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13712613_R WILLIS 1_920665.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13712613_R WILLIS 1_920666,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13712613_R WILLIS 1_920666.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13712711_J D WADE 4_920598,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13712711_J D WADE 4_920598.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13712721_BRITTAIN 10_920580,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13712721_BRITTAIN 10_920580.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13713273_ANDREA 2_920671,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13713273_ANDREA 2_920671.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13713287_J F COX 1_920623,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13713287_J F COX 1_920623.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13714167_KETCHUM 3_782297,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13714167_KETCHUM 3_782297.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
13714472_PAYNE 1_782283,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/13714472_PAYNE 1_782283.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14300208_WALKER 4-B_1054225,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14300208_WALKER 4-B_1054225.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14300403_ROBINSON 1_1053952,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14300403_ROBINSON 1_1053952.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14301760_LAYTON 1_1054056,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14301760_LAYTON 1_1054056.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14302492_J C YORK 3_516614,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14302492_J C YORK 3_516614.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14303093_JANIE SMITH 3_1054224,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14303093_JANIE SMITH 3_1054224.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14303122_H HARDRIDGE 6_1054342,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14303122_H HARDRIDGE 6_1054342.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14303123_H HARDRIDGE 7_1054266,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14303123_H HARDRIDGE 7_1054266.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14303126_STANLEY 3_1054177,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14303126_STANLEY 3_1054177.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14303408_LUVENA ISLAND 2_1054121,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14303408_LUVENA ISLAND 2_1054121.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14303518_V EDWARDS 12_1054367,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14303518_V EDWARDS 12_1054367.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14303526_JOHN COVEY 6_1054087,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14303526_JOHN COVEY 6_1054087.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14304915_R G SALLES 1_1414842,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14304915_R G SALLES 1_1414842.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14305157_C C CURTIS 3_1414861,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14305157_C C CURTIS 3_1414861.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14305592_TODD 15_1414828,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14305592_TODD 15_1414828.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14305695_VIOLA BURNS 1_1414771,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14305695_VIOLA BURNS 1_1414771.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14305924_J ADKISSON 3-A_1414697,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14305924_J ADKISSON 3-A_1414697.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14306677_B TUCKER 9_1414839,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14306677_B TUCKER 9_1414839.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14309027_EDWARDS 10_1053953,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14309027_EDWARDS 10_1053953.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14501608_KENWORTHY LOT 2-2_1364443,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14501608_KENWORTHY LOT 2-2_1364443.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14501899_SMITH 1_1364421,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14501899_SMITH 1_1364421.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14502046_JOE COLBERT 7_1364460,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14502046_JOE COLBERT 7_1364460.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14502201_KELLY 1_1364458,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14502201_KELLY 1_1364458.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14502215_KELLY 1_1364461,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14502215_KELLY 1_1364461.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14502248_VOSS 1_1364455,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14502248_VOSS 1_1364455.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14502981_SIMMONS 2_1364451,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14502981_SIMMONS 2_1364451.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14503255_JAMESON 1_1364431,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14503255_JAMESON 1_1364431.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14503914_BAXTER 1_1364422,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14503914_BAXTER 1_1364422.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14504189_FINK 1_1364454,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14504189_FINK 1_1364454.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14504430_COPPAGE 1_1364449,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14504430_COPPAGE 1_1364449.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14506123_HAWKINS 1 _1364441,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14506123_HAWKINS 1 _1364441.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14700465_ROGERS 1_1414855,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14700465_ROGERS 1_1414855.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14700512_MAMIE RILEY 1_516600,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14700512_MAMIE RILEY 1_516600.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14701298_WILSON 7_516596,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14701298_WILSON 7_516596.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14701479_HOGNER 13_516583,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14701479_HOGNER 13_516583.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14701480_HOGNER 14_516599,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14701480_HOGNER 14_516599.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14701887_L. J. ELLIS,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14701887_L. J. ELLIS.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14702196_LIZZIE STARR 2_1414691,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14702196_LIZZIE STARR 2_1414691.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14702196_LIZZIE STARR 2_1414692,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14702196_LIZZIE STARR 2_1414692.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14702196_LIZZIE STARR 2_516568,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14702196_LIZZIE STARR 2_516568.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14702267_MALCOLM 1_516565,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14702267_MALCOLM 1_516565.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14702526_JESSIE KEENER 4_548797,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14702526_JESSIE KEENER 4_548797.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14702561_BEAVER 13_516592,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14702561_BEAVER 13_516592.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14702626_SEARS 1_516552,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14702626_SEARS 1_516552.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14702778_JESSIE BUNCH 7_516579,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14702778_JESSIE BUNCH 7_516579.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14703269_L M BEAUBIE 3_516562,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14703269_L M BEAUBIE 3_516562.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14703270_L BEAUBIN 4_516603,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14703270_L BEAUBIN 4_516603.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14703277_JOHN STARR 2_516613,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14703277_JOHN STARR 2_516613.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14703605_M W ROSS 10_1414620,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14703605_M W ROSS 10_1414620.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14703606_MAUD ROSS 11_1414858,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14703606_MAUD ROSS 11_1414858.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14706274_Davidson 1_1414711,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14706274_Davidson 1_1414711.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14706351_YOUNG 3_1414702,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14706351_YOUNG 3_1414702.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14706353_BRYANT 2_1414660,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14706353_BRYANT 2_1414660.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
147068230000_JUMPER DRY 7_2288780,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/147068230000_JUMPER DRY 7_2288780.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14707513_J M BOREN 1_1414817,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14707513_J M BOREN 1_1414817.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14707636_CONNELLY 1_1414686,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14707636_CONNELLY 1_1414686.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14707699_MACKEL 3_1414739,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14707699_MACKEL 3_1414739.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
14707755_No Data_1414772,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/14707755_No Data_1414772.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35019093220000_SIMPSON VOORHEES 7_1696760,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35019093220000_SIMPSON VOORHEES 7_1696760.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35019095660000_G K WILLIAMS 3_1696773,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35019095660000_G K WILLIAMS 3_1696773.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35019095660000_G K WILLIAMS 3_1696778,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35019095660000_G K WILLIAMS 3_1696778.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037022800000_C BEAR 8_2005141,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037022800000_C BEAR 8_2005141.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037023390000_K BEAR 7_2005097,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037023390000_K BEAR 7_2005097.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037023500000_KIZZIE BEAR 4_2005112,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037023500000_KIZZIE BEAR 4_2005112.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037029910000_FRANK GEORGE 1_2005166,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037029910000_FRANK GEORGE 1_2005166.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037029910000_FRANK GEORGE 1_2005171,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037029910000_FRANK GEORGE 1_2005171.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037035360000_M BEAR 3_2004940,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037035360000_M BEAR 3_2004940.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037035440000_EUGENE ALEX 3_2005121,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037035440000_EUGENE ALEX 3_2005121.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037037280000_BUSH HATTIE 1_2004772,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037037280000_BUSH HATTIE 1_2004772.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037041950000_LUCIAN TIGER 6_2005103,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037041950000_LUCIAN TIGER 6_2005103.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037041960000_LUCIAN TIGER 5_2004944,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037041960000_LUCIAN TIGER 5_2004944.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037041970000_LUCIAN TIGER 4_2005013,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037041970000_LUCIAN TIGER 4_2005013.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037052990000_SAMANTHA POST_2005182,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037052990000_SAMANTHA POST_2005182.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037052990000_SAMANTHA POST_2005192,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037052990000_SAMANTHA POST_2005192.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037063250000_NANCY TIGER_2004950,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037063250000_NANCY TIGER_2004950.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037068010000_STELLA CHILD 1_2004829,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037068010000_STELLA CHILD 1_2004829.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037068020000_RENFROW 1_2005164,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037068020000_RENFROW 1_2005164.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037069210000_BUCK GRAYSON 1_2004961,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037069210000_BUCK GRAYSON 1_2004961.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037069230000_A GRAYSON 1_2004903,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037069230000_A GRAYSON 1_2004903.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037069740000_WHITE AURENA 4_2004867,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037069740000_WHITE AURENA 4_2004867.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037070770000_HARJO 1_2004892,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037070770000_HARJO 1_2004892.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037073200000_NEWBLOCK 1_2004874,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037073200000_NEWBLOCK 1_2004874.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037074120000_EMMA ROBERTS 1_2004840,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037074120000_EMMA ROBERTS 1_2004840.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037074150000_EFFIE O HAMILTON 4_2004963,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037074150000_EFFIE O HAMILTON 4_2004963.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037074160000_EFFIE O HAMILTON 3_2004811,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037074160000_EFFIE O HAMILTON 3_2004811.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037075200000_W R DUNLAP 8_2005010,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037075200000_W R DUNLAP 8_2005010.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037075680000_CLOUD LIZZIE_2004967,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037075680000_CLOUD LIZZIE_2004967.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
